"ID","PropertyNumber","PropertyScanName","OriginalFileName","FileSize","FileName","ItemType","InfoText","Maps","Author","Comments","FolderName","Dates","MapsToReview","Rescan_file","xRef_Prop_Comments","Year","Company","Initials","EntryDate"
13,"BA0024","BA0024-m019",,14551,"BA0024-m019.pdf","map","Fish Pond Ridge, Ballpark, and Bellmont areas.",1,"R.R.N.","Two maps edge matched and taped together",,"Oct., 1983",,FALSE,,1983,"Anglo-Bomarc Mines (US)",,
14,"BA0024","BA0024-m020",,2821,"BA0024-m020.pdf","map","Mine Site Plan.",1,"C.J.H.",,,"Apr., 1985",,FALSE,,1985,"Anglo-Bomarc Mines (US)",,
15,"BA0024","BA0024-m022",,5091,"BA0024-m022.pdf","map","Cross Section 7E.",1,"C.J.H.",,,"Mar., 1983",,FALSE,,1983,"Anglo-Bomarc Mines (US)",,
16,"BA0024","BA0024-m023",,5887,"BA0024-m023.pdf","map","Cross Section 8E.",1,"C.J.H.",,,"Mar., 1983",,FALSE,,1983,"Anglo-Bomarc Mines (US)",,
17,"BA0024","BA0024-m024",,4364,"BA0024-m024.pdf","map","Cross Section 9E.",1,"C.J.H.",,,"Mar., 1983",,FALSE,,1983,"Anglo-Bomarc Mines (US)",,
18,"BA0024","BA0024-m025",,5835,"BA0024-m025.pdf","map","Cross Section 10E.",1,"C.J.H.",".",,"Mar., 1983",,FALSE,,1983,"Anglo-Bomarc Mines (US)",,
19,"BA0024","BA0024-m026",,28763,"BA0024-m026.pdf","map","Surface Geology.",1,"M. Nelson","Notes handwritten on map",,"Jan., 1978",,FALSE,,1978,"Candadian Superior Mining (U.S.)",,
20,"BA0033","BA0033-m001",,170,"BA0033-m001.pdf","map","Location of the magnetite-hematite deposits of Washington County.",1,,"Iron ore deposits maps A.E. Soregaroli manuscript; map 13",,"undated",,FALSE,,9999,,,
21,"BA0033","BA0033-m003",,199,"BA0033-m003.pdf","map","Geologic Map of the Western Portion Brownlee Creek Deposit.",1,"A.E. Soregaroli","Iron ore deposits maps A.E. Soregaroli manuscript; map 15",,"Jul. 10, 1961",,FALSE,,1961,,,
531,"BA0055","BA0055_001",,3600,"BA0055_001.pdf","report","Geologic report with maps.",3,"Shane",,"Baker","1918-1922",,FALSE,,1918,,,
532,"BA0055","BA0055_002",,573,"BA0055_002.pdf","image","Photographs of mine area.",0,,,"Baker","undated",,FALSE,,9999,,,
539,"BA0055","BA0055_003",,1199,"BA0055_003.pdf","map","Maps of mine.",2,,,"Baker","undated",,FALSE,,9999,,,
22,"BA0069","BA0069-m001",,1301,"BA0069-m001.pdf","map","Geologic Map of the Abundance Deposit.",1,"J.H. Mackin","Iron ore deposits maps A.E. Soregaroli manuscript; map 19","Baker","1947",,FALSE,,1947,,,
23,"BA0070","BA0070-m001",,1006,"BA0070-m001.pdf","map","Geologic and Magnetic Contour Map of the Campbell Deposit.",1,"J.H. Mackin; additions by A.E. Soregaroli","Iron ore deposits maps A.E. Soregaroli manuscript; map 16","Baker","1947; revised Aug. 1961",,FALSE,,1947,,,
24,"BA0071","BA0071-m001",,671,"BA0071-m001.pdf","map","Geologic Map of the Montana Deposit.",1,"J.H. Mackin","Iron ore deposits maps A.E. Soregaroli manuscript; map 20","Baker","1947",,FALSE,,1947,,,
25,"BA0072","BA0072-m001",,1875,"BA0072-m001.pdf","map","Geologic Map of the Standard Hematite Deposit.",1,"J.H. Mackin","Iron ore deposits maps A.E. Soregaroli manuscript; map 18","Baker","1947",,FALSE,,1947,,,
26,"BA0078","BA0078-m001",,735,"BA0078-m001.pdf","map","Geologic Map of the Mortimer Deposit.",1,"J.H. Mackin; additions by A.E. Soregaroli","Iron ore deposits maps A.E. Soregaroli manuscript; map 17","Baker","1947; revised Aug. 1961",,FALSE,,1947,,,
10966,"BO0002","BO0002_001",,6125,"BO0002_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1938-1940",,FALSE,,1938,"Ralph Davis","wrs","2016-07-27 00:00:00"
458,"BO0007","BO0007_001","BO0007_001.pdf",5525,"BO0007_001.pdf","Idaho State Mine Inspector Report",,0,,,"Boise","1928-1930",,FALSE,,1928,,,
10967,"BO0007","BO0007_002",,1291,"BO0007_002.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1899",,FALSE,,1899,"Idaho G.M. & Dev(?)","wrs","2016-07-27 00:00:00"
10968,"BO0007","BO0007_003",,2941,"BO0007_003.pdf","correspondence","To J. Aubert with attached paper.",3,"N.A. Radford",,,"Jun. 2, 1982",,FALSE,,1982,,"wrs","2016-07-27 00:00:00"
10969,"BO0007","BO0007_004",,4628,"BO0007_004.pdf","report","Excerpts on Osborne Group.",1,,,,"undated",,FALSE,,,,"wrs","2016-07-27 00:00:00"
10970,"BO0007","BO0007_005",,2448,"BO0007_005.pdf","report","Excerpts on Osborne Group.",0,,,,"undated",,FALSE,,,,"wrs","2016-07-27 00:00:00"
10971,"BO0007","BO0007_006",,332,"BO0007_006.pdf","miscellaneous","Idaho Mining Claim Serial Numbers.",0,,,,"Jun. 11, 1982",,FALSE,,1982,,"wrs","2016-07-27 00:00:00"
10972,"BO0007","BO0007_007",,2019,"BO0007_007.pdf","map","Geologic Sketch Map of Pearl-Horseshoe Bend Gold Belt.",2,,,,"undated",,FALSE,,,,"wrs","2016-07-27 00:00:00"
10973,"BO0007","BO0007_008",,532,"BO0007_008.pdf","map","Osborne No. 1, 2, 3, and 4.",1,,,,"undated",,FALSE,,,"Ag Resources","wrs","2016-07-27 00:00:00"
10974,"BO0010","BO0010_001",,2038,"BO0010_001.pdf",,"Annual Report.",0,,,,"1951",,FALSE,,1951,"Sunnyside Consolidated Mining","wrs","2016-07-27 00:00:00"
459,"BO0015","BO0015_001","BO0015_001.pdf",1977,"BO0015_001.pdf","Idaho State Mine Inspector Report",,0,,,"Boise","1913",,FALSE,,1913,,,
10975,"BO0017","BO0017_001",,2086,"BO0017_001.pdf","Idaho State Mine Inspector Report","Annual Report",0,,,,"1913",,FALSE,,1913,"American Exploration","wrs","2016-07-27 00:00:00"
460,"BO0019","BO0019_001","BO0019_001.pdf",1133,"BO0019_001.pdf","Idaho State Mine Inspector Report",,0,,,"Boise","1905",,FALSE,,1905,,,
27,"BO0019","BO0019-m001",,7376,"BO0019-m001.pdf","map","Property Map of the Kentuck Mine.",1,,,,"undated",,FALSE,,9999,,,
28,"BO0019","BO0019-m002",,5026,"BO0019-m002.pdf","map","Kentuck Mine Workings.",1,,,,"undated",,FALSE,,9999,"United Mines",,
29,"BO0019","BO0019-m003",,5059,"BO0019-m003.pdf","map","Kentuck Mine Property and Workings.",1,"F.C. Mandell",,,"undated",,FALSE,,9999,,,
30,"BO0019","BO0019-m004",,7738,"BO0019-m004.pdf","map","Kentuck Mine Property and Workings.",1,"F.C. Mandell",,,"undated",,FALSE,,9999,"United Mines",,
10976,"BO0027","BO0027_001",,18222,"BO0027_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1915-1926",,FALSE,,1915,"Idaho Mining and Promoting","wrs","2016-07-27 00:00:00"
31,"BO0028","BO0028-m001",,1473,"BO0028-m001.pdf","map","Ida Lode Claim.",1,"W.F. Kier",,,"Oct. 25, 1907",,FALSE,,1907,,,
461,"BO0029","BO0029_001","BO0029_001.pdf",4419,"BO0029_001.pdf","Idaho State Mine Inspector Report",,0,,,"Boise","1926",,FALSE,,1926,,,
462,"BO0029","BO0029_002","BO0029_002.pdf",1328,"BO0029_002.pdf","correspondence","Letters with mine information.",0,,,"Boise","1926",,FALSE,,1926,,,
10977,"BO0033","BO0033_001",,2270,"BO0033_001.pdf","Idaho State Mine Inspector Report","Annual Report.",0,,,,"1913",,FALSE,,1913,"I.X.L. Gold Mining","wrs","2016-07-28 00:00:00"
32,"BO0033","BO0033-m001",,6109,"BO0033-m001.pdf","map","I.X.L. Claims and Surrounding Property.",1,,,,"undated",,FALSE,,9999,,,
463,"BO0034","BO0034_001","BO0034_001.pdf",99108,"BO0034_001.pdf","Idaho State Mine Inspector Report",,0,,"contains a few letters of correspondence accompanying annual reports","Boise","1913-1958",,FALSE,,1913,,,
33,"BO0034","BO0034-m001",,1451,"BO0034-m001.pdf","map","Claims Surrounding the El Paso Group.",1,"E.J. Harrington",,,"May 17, 1957",,FALSE,,1957,,,
34,"BO0034","BO0034-m002",,1659,"BO0034-m002.pdf","map","West View Mining District Status of Public Domain Land and Mineral Titles.",1,,,,"undated",,FALSE,,9999,,,
464,"BO0036","BO0036_001","BO0036_001.pdf",28228,"BO0036_001.pdf","Idaho State Mine Inspector Report",,0,,,"Boise","1913-1936",,FALSE,,1913,,,
10978,"BO0038","BO0038_001",,8994,"BO0038_001.pdf","Idaho State Mine Inspector Report","Annual Reports.",0,,,,"1933-1936",,FALSE,,1933,"The International Engineers & Manufacturers","wrs","2016-07-28 00:00:00"
35,"BO0043","BO0043-m001",,4109,"BO0043-m001.pdf","map","Birthday Group Lode Claim.",1,"G.W. Ball",,,"Oct. 24, 1903",,FALSE,,1903,"Boston and Idaho Gold Mining Co.",,
36,"BO0043","BO0043-m002",,1346,"BO0043-m002.pdf","map","Birthday Group Lode Claim.",1,"G.W. Ball",,,"Oct. 24, 1903",,FALSE,,1903,,,
37,"BO0043","BO0043-m003",,2383,"BO0043-m003.pdf","map","Birthday Group Lodes Claims and Vicinity.",1,"E. Heudeu",,,"Sep. 28, 1917",,FALSE,,1917,,,
38,"BO0046","BO0046-m001",,1949,"BO0046-m001.pdf","map","Claims Surrounding Judas Mine.",1,"G.M. Kurtzweil",,,"May 15, 1937",,FALSE,,1937,,,
39,"BO0047","BO0047-m001",,2488,"BO0047-m001.pdf","map","Pearl Project, Gem State Consolidated Mines.",1,"G.E. McKenney and E. Oberbillig, Redrawn by S. Hembree",,,"Jan. 13, 1980",,FALSE,,1980,"Gem State Consolidated Mines",,
40,"BO0047","BO0047-m002",,1654,"BO0047-m002.pdf","map","Eater Group Lode Claim.",1,"E.G. Eagleson",,,"Mar. 2, 1908",,FALSE,,1908,,,
41,"BO0050","BO0050-m001",,1924,"BO0050-m001.pdf","map","Lulu Lode Claim.",1,"S. Rhoades",,,"Jan. 15, 1898",,FALSE,,1898,,,
42,"BO0050","BO0050-m002",,3490,"BO0050-m002.pdf","map","Gem State Consolidated Mines, Inc. Workings.",1,"G.E. McKenney and E. Oberbillig ",,,"Jul. 6, 1959",,FALSE,,1959,"Gem State Consolidated Mines",,
43,"BO0051","BO0051-m001",,3077,"BO0051-m001.pdf","map","Silver Spray Lode Claim and Vicinity.",1,"G.W. Ball",,,"Mar. 13, 1903",,FALSE,,1903,"London and Idaho Gold Mining Co.",,
465,"BO0053","BO0053_001","BO0053_001.pdf",1561,"BO0053_001.pdf","report","Mine report.",0,,,"Boise","undated",,FALSE,,9999,,,
466,"BO0053","BO0053_002","BO0053_002.pdf",5625,"BO0053_002.pdf","Idaho State Mine Inspector Report",,0,,,"Boise","1899-1948",,FALSE,,1899,,,
44,"BO0053","BO0053-m002",,8067,"BO0053-m002.pdf","map","Moneca Mine Development, Pearl Mine, Leviathan Vein Longitudinal Section and Assays.",1,"I.G. Spence",,,"Jun. 26, 1981",,FALSE,,1981,"Moneca Mine Development",,
45,"BO0053","BO0053-m003",,2748,"BO0053-m003.pdf","map","Black Pearl Group Claims.",1,"G.C. Smith",,,"Mar. 1, 1916",,FALSE,,1916,,,
46,"BO0055","BO0055-m002",,2575,"BO0055-m002.pdf","map","Johnny Come Lately Lode.",1,"G.W. Ball",,,"Oct. 25, 1907",,FALSE,,1907,"Whitman Mining",,
47,"BO0055","BO0055-m003",,3891,"BO0055-m003.pdf","map","Crown Point and Prospect Peak Area Mine Adits.",1,,,,"undated",,FALSE,,9999,,,
48,"BO0056","BO0056-m001",,1777,"BO0056-m001.pdf","map","Pearl Project, Friday Dump.",1,"S. Hembree",,,"Oct. 14, 1980",,FALSE,,1980,"Moneca Mine Development",,
49,"BO0056","BO0056-m002",,1253,"BO0056-m002.pdf","map","Pearl Project, North/South Cross Sections of the Friday Dump.",1,"S. Hembree",,,"Oct. 14, 1980",,FALSE,,1980,"Moneca Mine Development",,
50,"BO0056","BO0056-m003",,1693,"BO0056-m003.pdf","map","Pearl Project, Workings on the Friday Mine.",1,"Oakley and Camozzi (1943) Redrawn by S. Hembree",,,"Aug. 4, 1980",,FALSE,,1980,"Moneca Mine Development",,
51,"BO0056","BO0056-m004",,2892,"BO0056-m004.pdf","map","Felix Group Lode Claim and Vicinity.",1,"A.L. Rinearson",,,"Aug. 20, 1908",,FALSE,,1908,,,
52,"BO0056","BO0056-m005",,3019,"BO0056-m005.pdf","map","Friday Lode Claim Map and Vicinity.",1,"John B. Hastings",,,"Apr. 23, 1896",,FALSE,,1896,,,
53,"BO0056","BO0056-m006",,2762,"BO0056-m006.pdf","map","Workings on the Friday Mine.",1,"R.O. Camozzi",,,"Jul. 28, 1943",,FALSE,,1943,,,
54,"BO0056","BO0056-m008",,2973,"BO0056-m008.pdf","map","Friday Lode Claim Map.",1,"E. B. True",,,"May 14, 1904",,FALSE,,1904,,,
55,"BO0056","BO0056-m009",,1471,"BO0056-m009.pdf","map","Pearl Project, Cross Sections Through The Friday Waste Dump.",1,"S. Hembree",,,"Feb. 10, 1981",,FALSE,,1981,"Moneca Mine Development",,
56,"BO0057","BO0057-m001",,1438,"BO0057-m001.pdf","map","Pearl Project, Leviathan East Shaft Dump, Reverse Rotary Drill Holes and Assays.",1,"S. Hembree",,,"Dec. 23, 1980",,FALSE,,1980,,,
57,"BO0057","BO0057-m002",,1865,"BO0057-m002.pdf","map","Pearl Project, East Shaft Dump Reverse Rotary Drill Holes and Assays.",1,"S. Hembree",,,"Oct. 3, 1980",,FALSE,,1980,"Moneca Mine Development",,
58,"BO0057","BO0057-m004",,2289,"BO0057-m004.pdf","map","Pearl Project, North/South Cross Sections on the Whitman Dump.",1,"S. Hembree",,,"Oct. 9, 1980",,FALSE,,1980,,,
59,"BO0057","BO0057-m005",,2553,"BO0057-m005.pdf","map","Pearl Project, North/South Cross Section Looking Due East Through PS-1, PS-2, and 78-1.",1,"S. Hembree",,,"Dec. 19, 1980",,FALSE,,1980,"Moneca Mine Development",,
60,"BO0057","BO0057-m006",,3364,"BO0057-m006.pdf","map","Pearl Project, North/South Cross Section Looking Due East Through PS-10.",1,"S. Hembree",,,"Dec. 18, 1980",,FALSE,,1980,"Moneca Mine Development",,
61,"BO0057","BO0057-m007",,3266,"BO0057-m007.pdf","map","Pearl Project, North/South Cross Section Looking Due East Through PS-12.",1,"S. Hembree",,,"Jan. 8, 1980",,FALSE,,1980,"Moneca Mine Development",,
62,"BO0057","BO0057-m008",,3099,"BO0057-m008.pdf","map","Pearl Project, North/South Cross Section Looking Due East Through PS-4.",1,"S. Hembree",,,"Jul. 31, 1980",,FALSE,,1980,"Moneca Mine Development",,
63,"BO0057","BO0057-m009",,2157,"BO0057-m009.pdf","map","Pearl Project, North/South Cross Section Looking Due East Through PS-5.",1,"S. Hembree",,,"Aug. 7, 1980",,FALSE,,1980,"Moneca Mine Development",,
64,"BO0057","BO0057-m010",,2541,"BO0057-m010.pdf","map","Pearl Project, North/South Cross Section Looking Due East Through PS-6.",1,"S. Hembree",,,"Sep. 22, 1980",,FALSE,,1980,"Moneca Mine Development",,
65,"BO0057","BO0057-m011",,2889,"BO0057-m011.pdf","map","Pearl Project, North/South Cross Section Looking Due East Through PS-7.",1,"S. Hembree",,,"Sep. 22, 1980",,FALSE,,1980,"Moneca Mine Development",,
66,"BO0057","BO0057-m012",,2954,"BO0057-m012.pdf","map","Pearl Project, North/South Cross Section Looking Due East Through PS-9.",1,"S. Hembree",,,"Oct. 29, 1980",,FALSE,,1980,"Moneca Mine Development",,
67,"BO0057","BO0057-m013",,3783,"BO0057-m013.pdf","map","Pearl Project, Whitman Dump.",1,"S. Hembree",,,"Oct. 8, 1980",,FALSE,,1980,"Moneca Mine Development",,
68,"BO0057","BO0057-m014",,2174,"BO0057-m014.pdf","map","Pearl Project, Whitman Dump, Rotary Reverse Circulation Drill Holes and Assays.",1,"S. Hembree",,,"Oct. 8, 1980",,FALSE,,1980,"Moneca Mine Development",,
69,"BO0057","BO0057-m015",,1117,"BO0057-m015.pdf","map","Pearl Project, Whitman Dump, Reverse Rotary Drill Holes and Assays.",1,"S. Hembree",,,"Dec. 22, 1980",,FALSE,,1980,"Moneca Mine Development",,
70,"BO0057","BO0057-m016",,1389,"BO0057-m016.pdf","map","Pearl Project, Whitman Tunnel, Plan View.",1,"S. Hembree",,,"Aug. 1, 1980",,FALSE,,1980,"Moneca Mine Development",,
71,"BO0057","BO0057-m017",,1570,"BO0057-m017.pdf","map","Claim Map of the Big Lynx Lode and Surrounding Claims.",1,"G.W. Ball",,,"Jul. 17, 1905",,FALSE,,1905,,,
11651,"BO0100","BO0100_037",,1324,"BO0100_037.pdf","miscellaneous","Life-of-Mine Plan.",0,,,,"Apr. 12, 1985",,FALSE,,1985,,"wrs","2016-08-27 00:00:00"
11652,"BO0100","BO0100_038",,235,"BO0100_038.pdf","miscellaneous","Handwritten Notes.",0,"G.L.O.",,,"1985",,FALSE,,1985,,"wrs","2016-08-27 00:00:00"
11653,"BO0100","BO0100_039",,1793,"BO0100_039.pdf","report","DeLamar Schedule 7-12.",0,,,,"undated",,FALSE,,,,"wrs","2016-08-27 00:00:00"
11654,"BO0100","BO0100_040",,77,"BO0100_040.pdf","miscellaneous","Handwritten Notes.",0,,,,"undated",,FALSE,,,,"wrs","2016-08-27 00:00:00"
11655,"BO0100","BO0100_041",,246,"BO0100_041.pdf","miscellaneous","Handwritten table.",0,,,,"May 2, 1985",,FALSE,,1985,,"wrs","2016-08-27 00:00:00"
11656,"BO0100","BO0100_042",,775,"BO0100_042.pdf","map","Patented Lands.",0,,,,"undated",,FALSE,,,,"wrs","2016-08-27 00:00:00"
11657,"BO0100","BO0100_043",,563,"BO0100_043.pdf","miscellaneous","Appendix A and Appendix B of Schedule A-15 and Schedule A-16.",0,,,,"undated",,FALSE,,,,"wrs","2016-08-27 00:00:00"
11658,"BO0100","BO0100_044",,538,"BO0100_044.pdf","correspondence","To P.L. Hunter regarding DeLamar Findings, June 12, 1985.",0,"G.L. Ojala",,,"Jun. 17, 1985",,FALSE,,1985,"Sunshine Mining","wrs","2016-08-27 00:00:00"
11659,"BO0100","BO0100_045",,724,"BO0100_045.pdf","miscellaneous","Handwritten Field Notes.",0,"G.L.O.",,,"Jun. 12, 1985",,FALSE,,1985,,"wrs","2016-08-27 00:00:00"
11660,"BO0100","BO0100_046",,2123,"BO0100_046.pdf","miscellaneous","Handwritten Table.",0,"G.L.O.",,,"Jun. 12, 1985",,FALSE,,1985,,"wrs","2016-08-27 00:00:00"
11661,"BO0100","BO0100_047",,96,"BO0100_047.pdf","miscellaneous","Handwritten Updated ND-4 Reserves.",0,"G.L.O.",,,"Jun. 12, 1985",,FALSE,,1985,,"wrs","2016-08-27 00:00:00"
11662,"BO0100","BO0100_048",,295,"BO0100_048.pdf","correspondence","To P. Hunter regarding Delamar Project Review.",0,"K. Schmick",,,"Jun. 13, 1985",,FALSE,,1985,,"wrs","2016-08-27 00:00:00"
11663,"BO0100","BO0100_049",,810,"BO0100_049.pdf","miscellaneous","Schedule 15-2 - Title Curative Work.",0,,,,"undated",,FALSE,,,,"wrs","2016-08-27 00:00:00"
11664,"BO0100","BO0100_050",,2162,"BO0100_050.pdf","miscellaneous","Schedule 7-1 - DeLamar Fee Property.",0,,,,"undated",,FALSE,,,,"wrs","2016-08-27 00:00:00"
11665,"BO0100","BO0100_051",,3856,"BO0100_051.pdf","miscellaneous","Schedule 7-2 - DeLamar Mining Claims and Millsites.",0,,,,"undated",,FALSE,,,,"wrs","2016-08-27 00:00:00"
11666,"BO0100","BO0100_052",,2189,"BO0100_052.pdf","miscellaneous","Schedule 7-3 - DeLamar Mine Leases.",0,,,,"undated",,FALSE,,,,"wrs","2016-08-27 00:00:00"
11667,"BO0100","BO0100_053",,1899,"BO0100_053.pdf","miscellaneous","DeLamar Mine Evaluation",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-27 00:00:00"
11668,"BO0100","BO0100_054",,35,"BO0100_054.pdf","miscellaneous","Handwritten Notes.",0,,,,"undated",,FALSE,,,,"wrs","2016-08-27 00:00:00"
11669,"BO0100","BO0100_055",,331,"BO0100_055.pdf","correspondence","To R.H. Peterson, K.R. Schmick, G.L. Ojala, and J.D. Frank regarding DeLamar. Missing Attachments.",0,"P.L. Hunter",,,"Jun. 5, 1985",,FALSE,,1985,"Sunshine Mining","wrs","2016-08-27 00:00:00"
11670,"BO0100","BO0100_056",,357,"BO0100_056.pdf","correspondence","To G.M. Boswell regarding evaluation analyses. Missing attachments.",0,"P.L. Hunter",,,"May 7, 1985",,FALSE,,1985,"Sunshine","wrs","2016-08-27 00:00:00"
11671,"BO0100","BO0100_057",,314,"BO0100_057.pdf","correspondence","To T.V. Gilboy regarding completed investigation and analysis. Missing attachments.",0,"P.L. Hunter",,,"May 7, 1985",,FALSE,,1985,"Sunshine","wrs","2016-08-27 00:00:00"
11672,"BO0100","BO0100_058",,1079,"BO0100_058.pdf","correspondence","To P.L. Hunter regarding DeLamar Reserves.",0,"G.L. Ojala",,,"Apr. 30, 1985",,FALSE,,1985,"Sunshine Mining","wrs","2016-08-27 00:00:00"
11673,"BO0100","BO0100_059",,586,"BO0100_059.pdf","miscellaneous","DeLamar Mine Evaluation.",0,,,,"1999",,FALSE,,1999,,"wrs","2016-08-27 00:00:00"
11674,"BO0100","BO0100_060",,1130,"BO0100_060.pdf","correspondence","To G.M. Boswell regarding Information Memorandum on the DeLamar Silver Mine.",0,"T.V. Gilboy",,,"Apr. 8, 1985",,FALSE,,1985,,"wrs","2016-08-27 00:00:00"
11675,"BO0100","BO0100_061",,3225,"BO0100_061.pdf","correspondence","To G.M. Boswell regarding Preliminary Examination of Purchase of the DeLamar Mine.",0,"E.V. Howard",,,"Sep. 24, 1982",,FALSE,,1982,"Sunshine Mining","wrs","2016-08-27 00:00:00"
11676,"BO0100","BO0100_062",,1213,"BO0100_062.pdf","correspondence","To Board of Directors of Earth Resources regarding offer to acquire assets.",0,"G.M. Boswell",,,"Oct. 12, 1979",,FALSE,,1979,"Sunshine","wrs","2016-08-27 00:00:00"
11677,"BO0100","BO0100_063",,959,"BO0100_063.pdf","correspondence","File Memorandum regarding Geochemical Feasibility Study.",0,"E.H. Lindsey",,,"Feb. 11, 1964",,FALSE,,1964,,"wrs","2016-08-27 00:00:00"
11678,"BO0100","BO0100_064",,4277,"BO0100_064.pdf","map","Various overlays with geochem graphs.",2,"G.L.B.",,,"Nov. 1963",,FALSE,,1963,,"wrs","2016-08-27 00:00:00"
11679,"BO0100","BO0100_065",,333,"BO0100_065.pdf","assay",,0,,,,"Feb. 3, 1964",,FALSE,,1964,,"wrs","2016-08-27 00:00:00"
11680,"BO0100","BO0100_066",,500,"BO0100_066.pdf","miscellaneous","Tabulated Results of Twenty-two Years' Working with Annotations.",0,"G.S. Burton",,,"Aug. 20, 1913",,FALSE,,1913,,"wrs","2016-08-27 00:00:00"
11681,"BO0100","BO0100_067",,370,"BO0100_067.pdf","miscellaneous","Production of gold and silver from the De Lamar mine.",0,,,,"1914",,FALSE,,1914,,"wrs","2016-08-27 00:00:00"
11682,"BO0100","BO0100_068",,276,"BO0100_068.pdf","correspondence","To B. Cox regarding Delamar - Silver City maps. Missing attachments.",0,"G.L. Brooke",,,"Nov. 25, 1963",,FALSE,,1963,"Continental Materials","wrs","2016-08-27 00:00:00"
11683,"BO0100","BO0100_069",,1453,"BO0100_069.pdf","correspondence","To C.H. Reynolds and B. Cox regarding Reconnaissance Mapping of the Delamar-Silver City Area, Owyhee County, Idaho.",0,"G.L. Brooke",,,"Nov. 22, 1963",,FALSE,,1963,"Continental Materials","wrs","2016-08-27 00:00:00"
11684,"BO0100","BO0100_070",,400,"BO0100_070.pdf","assay",,0,,,,"Oct. 21,1964",,FALSE,,1964,,"wrs","2016-08-27 00:00:00"
11685,"BO0100","BO0100_071",,392,"BO0100_071.pdf","correspondence","File Memorandum regarding ideas to direct exploration.",0,"M.W. Cox",,,"Feb. 23, 1949",,FALSE,,1949,,"wrs","2016-08-27 00:00:00"
11686,"BO0100","BO0100_072",,993,"BO0100_072.pdf","map","DeLamar Mine Sample Map.",1,"H.M. Smithson",,,"Mar. 31, 1908",,FALSE,,1908,,"wrs","2016-08-27 00:00:00"
11687,"BO0100","BO0100_073",,134,"BO0100_073.pdf","map","DeLamar Mine Sample Map with Annotations.",2,"H.M. Smithson",,,"Mar. 31, 1908",,FALSE,,1908,,"wrs","2016-08-27 00:00:00"
11688,"BO0100","BO0100_074",,1939,"BO0100_074.pdf","map","Hand drawn map of DeLamar Camp.",1,,,,"undated",,FALSE,,,,"wrs","2016-08-27 00:00:00"
11689,"BO0100","BO0100_075",,538,"BO0100_075.pdf","correspondence","To C.H. Reynolds and B. Cox  regarding Resume of Mine & Mill Reports.",0,"G.L. Brooke",,,"Dec. 18, 1963",,FALSE,,1963,"Continental Materials","wrs","2016-08-27 00:00:00"
11690,"BO0100","BO0100_076",,303,"BO0100_076.pdf","correspondence","To G.L. Brooke regarding creating map of Delamar property.",0,"M.W. Cox",,,"Dec. 5, 1963",,FALSE,,1963,,"wrs","2016-08-27 00:00:00"
